id_transaccion,id_cliente,numero_cuenta,nombre_cliente,apellido_cliente,edad,genero,lugar_registro,ingreso_mensual_cliente,ahorro_actual_cliente,fecha_hora,id_categoria,categoria_slug,categoria_nombre,macro_categoria,concepto,comercio,monto,monto_signo,tipo_movimiento,medio_operacion,moneda,buro_credito_score
cb87c8c9-12e1-4f2a-b068-19e742a327c3,CLI-10062,MX-ACC-746465,Luis,Gomez Sanchez,26,M,Puebla,10672.71,1163.0,2026-06-02 11:13:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,2943.0,2943.0,INGRESO,TRANSFERENCIA,MXN,628
757b832b-9fcb-4dc7-a0a9-ac912a835232,CLI-10068,MX-ACC-318134,Lucia,Ramirez Flores,42,F,CDMX,31975.94,715.0,2026-06-02 12:28:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,15987.97,15987.97,INGRESO,TRANSFERENCIA,MXN,413
c2ecffd0-a19a-4d52-b5b2-7c2a98005e01,CLI-10085,MX-ACC-595553,Daniela,Rodriguez Flores,47,F,Toluca,22366.41,30456.86,2026-06-02 13:00:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,11183.2,11183.2,INGRESO,TRANSFERENCIA,MXN,608
3ebac02b-5875-4059-8535-2e39db346c98,CLI-10018,MX-ACC-803714,Carlos,Lopez Gomez,50,M,Toluca,29546.21,0.0,2026-06-02 15:17:00,31,gas,Gas,Servicios,Gas,Gas,188.0,-188.0,EGRESO,TRANSFERENCIA,MXN,819
f55f7f36-1839-443c-94f9-e7287a6ef2e1,CLI-10079,MX-ACC-237717,Manuel,Hernandez Rodriguez,62,M,CDMX,18487.49,17437.32,2026-06-02 16:38:00,13,farmacia,Farmacia,Salud,Farmacias Similares,Farmacias Similares,572.0,-572.0,EGRESO,EFECTIVO,MXN,656
8b15b401-27b7-4810-b1d8-43065edbc45f,CLI-10007,MX-ACC-589570,Javier,Flores Sanchez,58,M,Leon,58292.59,12243.1,2026-06-02 19:51:00,28,articulos_deportivos,Articulos Deportivos,Ocio,Deportes Marti,Deportes Marti,1080.0,-1080.0,EGRESO,TRANSFERENCIA,MXN,432
5d9cb4af-ca0b-4187-ab4b-ec7d58cd6ae5,CLI-10009,MX-ACC-424767,Sofia,Sanchez Rodriguez,69,F,Tijuana,25569.06,4200.82,2026-06-02 19:56:00,18,videojuegos,Videojuegos,Ocio,Steam,Steam,560.0,-560.0,EGRESO,EFECTIVO,MXN,630
e2abc329-7e5e-4379-a086-ce2b0424baa1,CLI-10096,MX-ACC-311837,Ricardo,Sanchez Gomez,66,M,Monterrey,24461.2,25599.49,2026-06-02 20:03:00,19,videojuegos_consola,Videojuegos Consola,Ocio,Xbox Live,Xbox Live,368.0,-368.0,EGRESO,EFECTIVO,MXN,560
96060a65-be5b-4bbb-9f35-070db6d16e49,CLI-10097,MX-ACC-664262,Carlos,Flores Gonzalez,47,M,Puebla,9004.75,0.0,2026-06-02 20:15:00,15,renta,Renta,Vivienda,Renta,Renta,10239.0,-10239.0,EGRESO,APP_MOVIL,MXN,673
2173a186-600d-44d6-a72d-313ee6c5776b,CLI-10014,MX-ACC-206081,Gabriela,Perez Sanchez,21,F,Merida,10686.19,500.0,2026-06-02 20:20:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,5343.1,5343.1,INGRESO,TRANSFERENCIA,MXN,654
cc6b6387-0298-449b-9290-279bc2210799,CLI-10098,MX-ACC-841040,Alejandro,Martinez Ramirez,33,M,Guadalajara,50378.28,27819.55,2026-06-02 20:48:00,31,gas,Gas,Servicios,Gas,Gas,670.0,-670.0,EGRESO,EFECTIVO,MXN,808
7b29aa5e-d56a-4bcf-9e74-8855361f8fd3,CLI-10086,MX-ACC-618271,Roberto,Perez Perez,60,NO_ESPECIFICADO,Queretaro,19953.39,0.0,2026-06-02 21:07:00,30,electricidad,Electricidad,Servicios,Electricidad,Electricidad,635.0,-635.0,EGRESO,APP_MOVIL,MXN,428
93515d79-9a2d-45e3-8dcb-a2df1acec942,CLI-10045,MX-ACC-787281,Miguel,Gomez Perez,29,M,Queretaro,11257.91,0.0,2026-06-02 22:26:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,5628.95,5628.95,INGRESO,TRANSFERENCIA,MXN,521
a1b6e8ba-4294-489e-a185-b765677b7120,CLI-10070,MX-ACC-954211,Alejandro,Lopez Sanchez,44,M,Merida,40079.8,0.0,2026-06-02 22:45:00,32,internet_telefonia_hogar,Internet y Telefonia Hogar,Servicios,Totalplay,Totalplay,549.0,-549.0,EGRESO,EFECTIVO,MXN,496
bf3ac063-ec56-4645-b914-ce588b887d6c,CLI-10081,MX-ACC-434402,Ricardo,Gonzalez Sanchez,46,M,Guadalajara,19484.45,542.0,2026-06-02 23:09:00,34,herramientas,Herramientas,Otros,Herramientas,Herramientas,1436.0,-1436.0,EGRESO,TRANSFERENCIA,MXN,654
60d843f4-3df7-4cfc-a5f2-b45f4e92ee8c,CLI-10085,MX-ACC-595553,Daniela,Rodriguez Flores,47,F,Toluca,22366.41,30456.86,2026-06-03 01:25:00,11,mantenimiento,Mantenimiento,Transporte,Mantenimiento Automotriz,Mantenimiento Automotriz,1782.0,-1782.0,EGRESO,POS,MXN,608
834f5fce-8a87-4dbe-badd-cf1654d449fc,CLI-10075,MX-ACC-611411,Lucia,Perez Sanchez,18,F,Toluca,49788.48,1035.0,2026-06-03 01:41:00,23,zapatos_tacon,Zapatos de Tacon,Ocio,Andrea,Andrea,1815.0,-1815.0,EGRESO,APP_MOVIL,MXN,798
f902a4a1-fa88-4cda-9667-817fe38b7e42,CLI-10091,MX-ACC-599883,Roberto,Ramirez Gomez,34,M,Guadalajara,19647.58,17916.27,2026-06-03 02:10:00,35,otros,Otros,Otros,Compras Fisicas,Compras Fisicas,610.0,-610.0,EGRESO,POS,MXN,424
507071b6-f7b0-4c60-945c-f48868094d68,CLI-10023,MX-ACC-118070,Camila,Rodriguez Hernandez,35,F,Monterrey,25274.74,22934.86,2026-06-03 02:34:00,35,otros,Otros,Otros,Compras Fisicas,Compras Fisicas,1664.0,-1664.0,EGRESO,TRANSFERENCIA,MXN,759
772349cf-73c6-4e0d-8a21-5bd8b2b0b105,CLI-10048,MX-ACC-374907,Javier,Flores Ramirez,39,M,CDMX,44341.05,204.0,2026-06-03 02:49:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,22170.53,22170.53,INGRESO,TRANSFERENCIA,MXN,498
05495aea-ed59-4599-96cf-dac74e49a867,CLI-10041,MX-ACC-587462,Maria,Sanchez Ramirez,62,F,Guadalajara,36997.98,544.0,2026-06-03 02:58:00,35,otros,Otros,Otros,Mercado Libre,Mercado Libre,1007.0,-1007.0,EGRESO,EFECTIVO,MXN,763
9e60cab7-9eb1-4761-ae21-5670028a2d8e,CLI-10089,MX-ACC-808662,Luis,Hernandez Flores,46,M,Leon,18862.85,0.0,2026-06-03 03:25:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,9431.42,9431.42,INGRESO,TRANSFERENCIA,MXN,563
ac78e469-ea0f-487d-81d7-2a781fdc8f2d,CLI-10024,MX-ACC-335362,Miguel,Gonzalez Flores,34,M,Monterrey,46765.82,0.0,2026-06-03 04:15:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,3803.0,3803.0,INGRESO,TRANSFERENCIA,MXN,645
6a49d821-f25c-4dac-b688-ce61a5c5f91d,CLI-10016,MX-ACC-654594,Andrea,Rodriguez Gomez,56,F,Tijuana,64206.88,0.0,2026-06-03 05:16:00,29,agua,Agua,Servicios,Agua,Agua,241.0,-241.0,EGRESO,APP_MOVIL,MXN,840
e8f76276-a4d6-41c8-8760-87512d29e65e,CLI-10037,MX-ACC-159163,Luis,Ramirez Perez,30,M,Puebla,54175.81,495.0,2026-06-03 06:44:00,14,seguros,Seguros,Salud,Qualitas,Qualitas,1078.0,-1078.0,EGRESO,TRANSFERENCIA,MXN,844
be13394f-37ee-4dd2-ae5d-4b7ef65dc97b,CLI-10054,MX-ACC-761450,Juan,Perez Martinez,19,M,Merida,16972.32,6443.31,2026-06-03 07:27:00,28,articulos_deportivos,Articulos Deportivos,Ocio,Deportes Marti,Deportes Marti,995.0,-995.0,EGRESO,APP_MOVIL,MXN,770
38857bd8-ebf0-4fca-ac23-3b41fc91428b,CLI-10078,MX-ACC-535165,Luis,Ramirez Rodriguez,37,M,Tijuana,19710.02,0.0,2026-06-03 08:26:00,30,electricidad,Electricidad,Servicios,Electricidad,Electricidad,716.0,-716.0,EGRESO,TRANSFERENCIA,MXN,588
294976f9-e023-4b3f-8f22-8b6010eec93a,CLI-10009,MX-ACC-424767,Sofia,Sanchez Rodriguez,69,F,Tijuana,25569.06,4200.82,2026-06-03 09:16:00,20,viajes,Viajes,Ocio,Viajes,Viajes,8141.0,-8141.0,EGRESO,APP_MOVIL,MXN,630
678ac5ad-7af5-4203-b36e-879a4582aa85,CLI-10067,MX-ACC-512498,Alejandro,Gomez Perez,46,M,Cancun,12011.16,5553.24,2026-06-03 09:52:00,32,internet_telefonia_hogar,Internet y Telefonia Hogar,Servicios,Izzi,Izzi,649.0,-649.0,EGRESO,TRANSFERENCIA,MXN,685
0274197f-fdea-45b5-bafd-93e81a86139d,CLI-10019,MX-ACC-158871,Roberto,Gonzalez Gonzalez,19,M,Leon,32546.31,6071.1,2026-06-03 11:02:00,13,farmacia,Farmacia,Salud,Farmacias del Ahorro,Farmacias del Ahorro,450.0,-450.0,EGRESO,POS,MXN,560
7dd45ea4-2f44-43ad-98f6-507b73b782d0,CLI-10091,MX-ACC-599883,Roberto,Ramirez Gomez,34,M,Guadalajara,19647.58,17916.27,2026-06-03 11:11:00,33,telefonia_movil,Telefonia Movil,Servicios,Movistar,Movistar,249.0,-249.0,EGRESO,TRANSFERENCIA,MXN,424
59eb30a1-aa3e-40a0-9688-cb7ca701422d,CLI-10096,MX-ACC-311837,Ricardo,Sanchez Gomez,66,M,Monterrey,24461.2,25599.49,2026-06-03 12:06:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,226.0,226.0,INGRESO,TRANSFERENCIA,MXN,560
b6b487a4-bedf-46eb-9051-fef92e2ecd35,CLI-10087,MX-ACC-705470,Lucia,Ramirez Perez,51,F,Merida,25156.71,33367.91,2026-06-03 12:47:00,25,maquillaje,Maquillaje,Ocio,Maybelline,Maybelline,2399.0,-2399.0,EGRESO,POS,MXN,486
a5594b55-0322-47c8-a231-bc363ef11c7f,CLI-10027,MX-ACC-860463,Manuel,Martinez Martinez,56,M,Monterrey,10784.22,0.0,2026-06-03 13:23:00,6,bus,Bus,Transporte,Bus,Bus,9.5,-9.5,EGRESO,EFECTIVO,MXN,771
c962e66c-d978-4208-a9c6-710c231451ef,CLI-10088,MX-ACC-292192,Manuel,Gonzalez Ramirez,24,M,Guadalajara,26033.22,10826.79,2026-06-03 13:47:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,13016.61,13016.61,INGRESO,TRANSFERENCIA,MXN,589
8b4c042a-2dad-4da2-b7f0-98e26bd2b5a3,CLI-10074,MX-ACC-384260,Miguel,Rodriguez Flores,26,M,Queretaro,20037.49,50526.18,2026-06-03 13:53:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,10018.75,10018.75,INGRESO,TRANSFERENCIA,MXN,613
fedf5317-6c23-4780-92e1-133fa5fa45b8,CLI-10045,MX-ACC-787281,Miguel,Gomez Perez,29,M,Queretaro,11257.91,0.0,2026-06-03 13:57:00,26,barberia,Barberia,Ocio,Barberia,Barberia,340.0,-340.0,EGRESO,TRANSFERENCIA,MXN,521
95252988-da02-448f-8131-91aca67ee015,CLI-10001,MX-ACC-754811,Valeria,Gonzalez Martinez,50,F,Guadalajara,16255.07,847.0,2026-06-03 14:06:00,25,maquillaje,Maquillaje,Ocio,NYX Cosmetics,NYX Cosmetics,2233.0,-2233.0,EGRESO,POS,MXN,744
a24f56ac-6014-4e3a-821d-337bb3ab7118,CLI-10025,MX-ACC-132097,Manuel,Flores Sanchez,53,M,Monterrey,41019.0,23289.91,2026-06-03 14:38:00,13,farmacia,Farmacia,Salud,Farmacias del Ahorro,Farmacias del Ahorro,767.0,-767.0,EGRESO,POS,MXN,799
00052da3-c600-4342-ab89-ab64a613d2ad,CLI-10035,MX-ACC-214352,Fernanda,Gonzalez Gomez,53,F,Guadalajara,19823.84,15792.2,2026-06-03 15:39:00,27,salon_belleza,Salon de Belleza,Ocio,Salon de Belleza,Salon de Belleza,77.0,-77.0,EGRESO,APP_MOVIL,MXN,756
ea365593-d10d-45c8-9426-10bb433be393,CLI-10010,MX-ACC-642335,Carlos,Perez Gonzalez,59,M,Cancun,42017.74,38427.36,2026-06-03 17:03:00,17,streaming,Streaming,Ocio,Netflix,Netflix,219.0,-219.0,EGRESO,EFECTIVO,MXN,427
8b2cf9a0-8658-4234-9356-d51f8eb422e6,CLI-10094,MX-ACC-666074,Camila,Rodriguez Sanchez,43,F,Tijuana,25784.06,2121.64,2026-06-03 17:28:00,23,zapatos_tacon,Zapatos de Tacon,Ocio,Capa de Ozono,Capa de Ozono,1179.0,-1179.0,EGRESO,POS,MXN,516
df1446a0-81d4-441c-a655-583acb610ca1,CLI-10000,MX-ACC-164820,Luis,Gomez Martinez,56,M,Monterrey,20805.77,0.0,2026-06-03 17:47:00,19,videojuegos_consola,Videojuegos Consola,Ocio,Xbox Live,Xbox Live,1579.0,-1579.0,EGRESO,POS,MXN,487
5fd879fa-65f8-4a6e-9524-3fafe1fe8952,CLI-10010,MX-ACC-642335,Carlos,Perez Gonzalez,59,M,Cancun,42017.74,38427.36,2026-06-03 20:13:00,35,otros,Otros,Otros,Amazon,Amazon,2328.0,-2328.0,EGRESO,APP_MOVIL,MXN,427
241c99e3-5a54-4c7b-8fd7-8016911bc9c1,CLI-10092,MX-ACC-799983,Valeria,Gonzalez Hernandez,54,F,Leon,10921.01,4148.35,2026-06-03 20:16:00,35,otros,Otros,Otros,Compras Fisicas,Compras Fisicas,1776.0,-1776.0,EGRESO,APP_MOVIL,MXN,729
be3495b0-3e0c-4c3c-b982-502ca54e68da,CLI-10020,MX-ACC-962645,Carlos,Rodriguez Rodriguez,65,M,Leon,10967.14,1498.0,2026-06-03 21:40:00,33,telefonia_movil,Telefonia Movil,Servicios,Telcel,Telcel,150.0,-150.0,EGRESO,EFECTIVO,MXN,421
abe00370-a238-4361-ae54-93c4a44ac7b2,CLI-10069,MX-ACC-590025,Alejandro,Rodriguez Sanchez,19,M,Puebla,24685.65,19118.39,2026-06-03 21:44:00,20,viajes,Viajes,Ocio,Viajes,Viajes,9008.0,-9008.0,EGRESO,TRANSFERENCIA,MXN,834
27f6d5d8-2bc3-400c-bf13-54883d4c1dac,CLI-10067,MX-ACC-512498,Alejandro,Gomez Perez,46,M,Cancun,12011.16,5553.24,2026-06-04 00:24:00,16,colegiatura,Colegiatura,Educacion,Colegiatura,Colegiatura,4067.0,-4067.0,EGRESO,EFECTIVO,MXN,685
d5a1273f-3bae-4879-bcc7-06bd7ce2496e,CLI-10020,MX-ACC-962645,Carlos,Rodriguez Rodriguez,65,M,Leon,10967.14,1498.0,2026-06-04 01:07:00,6,bus,Bus,Transporte,Bus,Bus,50.0,-50.0,EGRESO,EFECTIVO,MXN,421
3073d30e-04e2-47a9-9bdb-0ae6cddfb3f4,CLI-10045,MX-ACC-787281,Miguel,Gomez Perez,29,NO_ESPECIFICADO,Queretaro,11257.91,0.0,2026-06-04 01:40:00,12,multas,Multas,Transporte,Multa de Transito,Multa de Transito,3279.0,-3279.0,EGRESO,TRANSFERENCIA,MXN,521
43e7adf9-284f-49ae-8ad2-79dc0a72d401,CLI-10075,MX-ACC-611411,Lucia,Perez Sanchez,18,F,Toluca,49788.48,1035.0,2026-06-04 01:56:00,11,mantenimiento,Mantenimiento,Transporte,Mantenimiento Automotriz,Mantenimiento Automotriz,756.0,-756.0,EGRESO,POS,MXN,798
27b02d95-b0a1-47b7-bb13-258f01129479,CLI-10001,MX-ACC-754811,Valeria,Gonzalez Martinez,50,F,Guadalajara,16255.07,847.0,2026-06-04 01:56:00,21,salidas,Salidas,Ocio,Starbucks,Starbucks,839.0,-839.0,EGRESO,POS,MXN,744
bc48cc33-de89-4eff-8add-0aec580087d2,CLI-10023,MX-ACC-118070,Camila,Rodriguez Hernandez,35,F,Monterrey,25274.74,22934.86,2026-06-04 01:59:00,2,supermercado,Supermercado,Alimentacion,Soriana,Soriana,3572.0,-3572.0,EGRESO,EFECTIVO,MXN,759
21099092-45c7-4d59-9cfd-27af00205218,CLI-10029,MX-ACC-546438,Miguel,Flores Rodriguez,64,M,Queretaro,14760.12,659.0,2026-06-04 02:25:00,26,barberia,Barberia,Ocio,Barberia,Barberia,385.0,-385.0,EGRESO,EFECTIVO,MXN,488
1889f08c-d14d-4421-81ed-f9eab4c54c1d,CLI-10064,MX-ACC-382762,Gabriela,Perez Lopez,36,F,Puebla,13450.55,15084.28,2026-06-04 03:40:00,9,taxi,Taxi,Transporte,DiDi,DiDi,100.0,-100.0,EGRESO,EFECTIVO,MXN,400
c6007e68-1620-4b7d-839d-d87cd93b86ab,CLI-10099,MX-ACC-497710,Manuel,Gonzalez Lopez,35,M,CDMX,14321.22,0.0,2026-06-04 05:24:00,12,multas,Multas,Transporte,Multa de Transito,Multa de Transito,2522.0,-2522.0,EGRESO,EFECTIVO,MXN,592
eaeab4d3-1261-4ae9-b2a4-f29056a832e4,CLI-10096,MX-ACC-311837,Ricardo,Sanchez Gomez,66,M,Monterrey,24461.2,25599.49,2026-06-04 05:58:00,20,viajes,Viajes,Ocio,Viajes,Viajes,10341.0,-10341.0,EGRESO,TRANSFERENCIA,MXN,560
27e7ed70-65dc-4cab-a03e-0bf9fefa8763,CLI-10041,MX-ACC-587462,Maria,Sanchez Ramirez,62,F,Guadalajara,36997.98,544.0,2026-06-04 05:59:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,756.0,756.0,INGRESO,TRANSFERENCIA,MXN,763
ec70d19b-3996-4cb7-a73a-556f8fb1bdce,CLI-10091,MX-ACC-599883,Roberto,Ramirez Gomez,34,M,Guadalajara,19647.58,17916.27,2026-06-04 08:35:00,3,comida_rapida,Comida Rapida,Alimentacion,McDonald's,McDonald's,320.0,-320.0,EGRESO,APP_MOVIL,MXN,424
5a299255-c63f-40e1-a4f5-e27f2b7b5740,CLI-10051,MX-ACC-585450,Maria,Perez Martinez,47,F,Guadalajara,50855.17,723.0,2026-06-04 11:12:00,9,taxi,Taxi,Transporte,Cabify,Cabify,191.0,-191.0,EGRESO,TRANSFERENCIA,MXN,654
19002df8-7194-4d4a-a8bc-fe4b8fa10685,CLI-10041,MX-ACC-587462,Maria,Sanchez Ramirez,62,F,Guadalajara,36997.98,544.0,2026-06-04 11:28:00,21,salidas,Salidas,Ocio,Cinemex,Cinemex,585.0,-585.0,EGRESO,APP_MOVIL,MXN,763
9f2d919d-5d9f-4cf8-94bb-7e8967fb3731,CLI-10043,MX-ACC-292714,Maria,Perez Martinez,23,F,Queretaro,41400.8,16114.96,2026-06-04 12:22:00,21,salidas,Salidas,Ocio,Cinepolis,Cinepolis,580.0,-580.0,EGRESO,EFECTIVO,MXN,702
e42bd82f-94d9-406a-b3a8-d3602d3172bc,CLI-10083,MX-ACC-360910,Ana,Sanchez Flores,24,F,Queretaro,35628.9,3857.89,2026-06-04 14:06:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,1527.0,1527.0,INGRESO,TRANSFERENCIA,MXN,802
680e6e32-657f-4c3b-95b7-b7a603f94aad,CLI-10008,MX-ACC-318969,Sofia,Rodriguez Hernandez,54,F,Cancun,80306.42,24524.91,2026-06-04 14:27:00,27,salon_belleza,Salon de Belleza,Ocio,Salon de Belleza,Salon de Belleza,95.0,-95.0,EGRESO,APP_MOVIL,MXN,654
3effbad1-d23a-4a9f-b287-e7fd6092b544,CLI-10071,MX-ACC-382247,Gabriela,Martinez Flores,50,F,Queretaro,11172.12,914.0,2026-06-04 14:49:00,11,mantenimiento,Mantenimiento,Transporte,Mantenimiento Automotriz,Mantenimiento Automotriz,2502.0,-2502.0,EGRESO,TRANSFERENCIA,MXN,627
3fe2b203-6e18-4cba-bf60-50f72887f1e7,CLI-10042,MX-ACC-390160,Juan,Flores Lopez,45,M,Toluca,38151.07,26041.29,2026-06-04 15:20:00,12,multas,Multas,Transporte,Multa de Transito,Multa de Transito,1962.0,-1962.0,EGRESO,EFECTIVO,MXN,786
9107502d-ae64-4820-ba1e-5f6e9f569b17,CLI-10095,MX-ACC-234055,Juan,Lopez Sanchez,52,M,Cancun,16686.81,2178.78,2026-06-04 15:45:00,29,agua,Agua,Servicios,Agua,Agua,632.0,-632.0,EGRESO,APP_MOVIL,MXN,558
4710a6b0-3693-4a42-bbd7-3dfa0db6bec2,CLI-10092,MX-ACC-799983,Valeria,Gonzalez Hernandez,54,F,Leon,10921.01,4148.35,2026-06-04 15:45:00,17,streaming,Streaming,Ocio,Max (HBO),Max (HBO),249.0,-249.0,EGRESO,APP_MOVIL,MXN,729
5efa1cbd-52db-4fe2-8e19-cce87498bea7,CLI-10008,MX-ACC-318969,Sofia,Rodriguez Hernandez,54,F,Cancun,80306.42,24524.91,2026-06-04 17:29:00,20,viajes,Viajes,Ocio,Viajes,Viajes,4165.0,-4165.0,EGRESO,EFECTIVO,MXN,654
6bfc7c75-2e4e-413b-91a4-7d96f9a1fb3c,CLI-10000,MX-ACC-164820,Luis,Gomez Martinez,56,M,Monterrey,20805.77,0.0,2026-06-04 17:49:00,3,comida_rapida,Comida Rapida,Alimentacion,McDonald's,McDonald's,220.0,-220.0,EGRESO,APP_MOVIL,MXN,487
70ae2a48-cabf-46b0-8cd8-19c598d5b57c,CLI-10000,MX-ACC-164820,Luis,Gomez Martinez,56,M,Monterrey,20805.77,0.0,2026-06-04 19:01:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,10402.89,10402.89,INGRESO,TRANSFERENCIA,MXN,487
0313d487-4ed7-454b-9c30-b0701d1580e5,CLI-10094,MX-ACC-666074,Camila,Rodriguez Sanchez,43,F,Tijuana,25784.06,2121.64,2026-06-04 20:40:00,15,renta,Renta,Vivienda,Renta,Renta,8423.0,-8423.0,EGRESO,EFECTIVO,MXN,516
642c494a-7645-41bb-9f9d-0f4197706d8e,CLI-10052,MX-ACC-415557,Diego,Gonzalez Perez,67,M,CDMX,26827.95,958.0,2026-06-04 20:59:00,19,videojuegos_consola,Videojuegos Consola,Ocio,PlayStation Network,PlayStation Network,1354.0,-1354.0,EGRESO,TRANSFERENCIA,MXN,834
9b6a0f77-8449-4e6b-8eb6-56a8de7f0892,CLI-10044,MX-ACC-250159,Sofia,Hernandez Lopez,35,F,Tijuana,12635.6,0.0,2026-06-04 22:02:00,27,salon_belleza,Salon de Belleza,Ocio,Salon de Belleza,Salon de Belleza,399.0,-399.0,EGRESO,APP_MOVIL,MXN,542
eb5dd92e-d5b1-4daf-b180-7fa494f64e8e,CLI-10035,MX-ACC-214352,Fernanda,Gonzalez Gomez,53,F,Guadalajara,19823.84,15792.2,2026-06-04 23:13:00,31,gas,Gas,Servicios,Gas,Gas,339.0,-339.0,EGRESO,APP_MOVIL,MXN,756
e172de24-1800-4f87-b17f-1d87b4cc17bf,CLI-10048,MX-ACC-374907,Javier,Flores Ramirez,39,M,CDMX,44341.05,204.0,2026-06-04 23:40:00,26,barberia,Barberia,Ocio,Barberia,Barberia,240.0,-240.0,EGRESO,POS,MXN,498
f90a5b4b-178b-4379-89dd-4edf1f4a781c,CLI-10057,MX-ACC-572930,Andrea,Ramirez Perez,64,F,Puebla,23334.75,0.0,2026-06-05 00:43:00,7,metro,Metro,Transporte,Metro,Metro,5.0,-5.0,EGRESO,APP_MOVIL,MXN,447
fda3e2d9-d489-4da7-aacc-216858737133,CLI-10097,MX-ACC-664262,Carlos,Flores Gonzalez,47,M,Puebla,9004.75,0.0,2026-06-05 01:42:00,21,salidas,Salidas,Ocio,Cinemex,Cinemex,1032.0,-1032.0,EGRESO,APP_MOVIL,MXN,673
eb5c3408-968f-4acc-a0c3-5445f03cf650,CLI-10061,MX-ACC-216421,Sofia,Flores Ramirez,54,F,Merida,18022.3,16724.07,2026-06-05 02:53:00,13,farmacia,Farmacia,Salud,Farmacias Guadalajara,Farmacias Guadalajara,348.0,-348.0,EGRESO,APP_MOVIL,MXN,839
10dacd63-2582-4cd6-aa45-efce6612382c,CLI-10015,MX-ACC-758271,Maria,Ramirez Perez,33,F,Tijuana,9832.6,1054.0,2026-06-05 03:27:00,15,renta,Renta,Vivienda,Renta,Renta,4060.0,-4060.0,EGRESO,TRANSFERENCIA,MXN,819
10e85b62-0ca9-44f3-abab-ab821801522d,CLI-10024,MX-ACC-335362,Miguel,Gonzalez Flores,34,M,Monterrey,46765.82,0.0,2026-06-05 04:02:00,17,streaming,Streaming,Ocio,Disney+,Disney+,299.0,-299.0,EGRESO,APP_MOVIL,MXN,645
52b05faa-1053-4157-bd04-7d01b07ab2a3,CLI-10033,MX-ACC-365517,Alejandro,Rodriguez Hernandez,60,M,Monterrey,65762.54,1291.0,2026-06-05 04:24:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,32881.27,32881.27,INGRESO,TRANSFERENCIA,MXN,729
ad1089a5-3418-449a-9f20-9a119a559160,CLI-10025,MX-ACC-132097,Manuel,Flores Sanchez,53,M,Monterrey,41019.0,23289.91,2026-06-05 04:50:00,17,streaming,Streaming,Ocio,Amazon Prime,Amazon Prime,99.0,-99.0,EGRESO,POS,MXN,799
24a18eef-d239-49f2-93d7-337afbba6531,CLI-10010,MX-ACC-642335,Carlos,Perez Gonzalez,59,M,Cancun,42017.74,38427.36,2026-06-05 05:15:00,33,telefonia_movil,Telefonia Movil,Servicios,AT&T,AT&T,249.0,-249.0,EGRESO,EFECTIVO,MXN,427
a9120458-ae26-4024-8dc6-5dea733f065d,CLI-10053,MX-ACC-417267,Camila,Flores Hernandez,34,F,Leon,68723.81,0.0,2026-06-05 07:50:00,3,comida_rapida,Comida Rapida,Alimentacion,Burger King,Burger King,168.0,-168.0,EGRESO,APP_MOVIL,MXN,583
8db07e3e-1635-46ee-84ab-9206b99ab294,CLI-10082,MX-ACC-868734,Manuel,Gonzalez Hernandez,49,M,Tijuana,98710.06,31097.2,2026-06-05 09:23:00,18,videojuegos,Videojuegos,Ocio,Steam,Steam,1749.0,-1749.0,EGRESO,POS,MXN,799
eafa4760-daba-4fa4-9cdd-97751e41178b,CLI-10073,MX-ACC-415172,Gabriela,Gomez Gonzalez,42,F,Leon,14914.7,17679.32,2026-06-05 09:42:00,24,bolsas,Bolsas,Ocio,Michael Kors,Michael Kors,1193.0,-1193.0,EGRESO,EFECTIVO,MXN,755
5d8001a4-d9f4-4b24-a92d-7a0432897cae,CLI-10031,MX-ACC-750419,Miguel,Flores Martinez,56,M,Cancun,17502.27,456.0,2026-06-05 11:14:00,33,telefonia_movil,Telefonia Movil,Servicios,Movistar,Movistar,200.0,-200.0,EGRESO,TRANSFERENCIA,MXN,422
03e15c2b-fca1-4a5b-839e-d70075fc1e25,CLI-10046,MX-ACC-680466,Luis,Perez Rodriguez,26,NO_ESPECIFICADO,Queretaro,16407.59,22277.93,2026-06-05 12:04:00,32,internet_telefonia_hogar,Internet y Telefonia Hogar,Servicios,Infinitum,Infinitum,799.0,-799.0,EGRESO,APP_MOVIL,MXN,812
